outer_resampling_id,resampling_id,gid,train_mse,test_mse
8,7,955,8.149994911333816e-07,5.519245029771684e-05
8,8,233,8.613550288784132e-07,1.0497672189581743e-05
8,9,233,8.833846261952109e-07,2.449456808581244e-06
8,10,233,8.864530539175551e-07,1.3247760750750058e-06
8,11,233,8.074845384012288e-07,2.8987434919149755e-05
8,12,233,8.815553615115682e-07,2.856812947873734e-06
8,13,233,8.729495386489608e-07,5.72595051811815e-06
8,14,233,8.767820326589916e-07,4.385300678720063e-06
8,15,233,4.221315238454272e-07,0.0002032230248853
8,16,233,8.428866089683804e-07,2.0368742674679908e-05
8,17,233,8.891549965765209e-07,3.789385478522579e-07
8,18,233,6.998209209790777e-07,8.241462433116739e-05
9,0,233,8.713041432467439e-07,1.475698641362942e-06
9,1,233,8.685247119376937e-07,2.440186472815741e-06
9,2,232,7.858014498688265e-07,3.451929546247393e-05
9,3,232,8.161936013401281e-07,2.482766046244964e-05
9,4,233,8.54405997172349e-07,7.977872465173883e-06
9,5,233,8.757492757476821e-07,6.456225363720104e-09
9,6,233,8.362035280378406e-07,1.323245347279275e-05
9,7,955,7.890906642150102e-07,5.023694184107856e-05
9,8,233,8.613550288784132e-07,5.194372550914276e-06
9,9,232,8.667517740798033e-07,6.756309474706736e-06
9,10,232,8.687009017724706e-07,6.058022848273426e-06
9,11,233,7.964898963695863e-07,2.787700168514516e-05
9,12,233,8.680281131571392e-07,2.610760228554408e-06
9,13,233,8.596597485701464e-07,5.402946840587176e-06
9,14,233,8.631986827552918e-07,4.162028611041569e-06
9,15,233,4.098853069666867e-07,0.000202364704315
9,16,233,8.285321469920242e-07,2.0408631171813984e-05
9,17,233,8.74927867072719e-07,3.637724413495205e-07
9,18,233,6.865215636033337e-07,8.200128710173159e-05
10,0,233,8.906594567198153e-07,1.6544689011041352e-06
10,1,233,8.893269061976997e-07,2.1353295252603737e-06
10,2,232,8.061325737240276e-07,3.344525422596132e-05
10,3,232,8.366137370133805e-07,2.3683004022205315e-05
10,4,233,8.709988228406465e-07,9.21970470998473e-06
10,5,233,8.956447232232058e-07,6.5124567141052375e-09
10,6,233,8.580455420480123e-07,1.2583928710901644e-05
10,7,955,8.024545440294043e-07,5.155496746840749e-05
10,8,233,8.833846261952109e-07,4.428341542783789e-06
10,9,232,8.667517740798033e-07,1.3041200529240647e-05
10,10,232,8.876336185991985e-07,5.4288381305967775e-06
10,11,233,8.117218374336744e-07,2.953199551261308e-05
10,12,233,8.869040828644672e-07,2.9553732358203587e-06
10,13,233,8.782063215357856e-07,5.856638493273463e-06
10,14,233,8.821565910330858e-07,4.473087411169156e-06
10,15,233,4.269620996736352e-07,0.000203595801474
10,16,233,8.485533350975014e-07,2.035439358350133e-05
10,17,233,8.947754646217127e-07,3.8453860140084514e-07
10,18,233,7.050885654983322e-07,8.257847173653462e-05
11,0,233,8.930818377073784e-07,1.7011198721843868e-06
11,1,233,8.921073545514657e-07,2.0624381474257344e-06
11,2,232,8.081395065781008e-07,3.3338669243908675e-05
11,3,232,8.386281285450582e-07,2.3570169280458865e-05
11,4,233,8.726850029246242e-07,9.553561600289356e-06
