Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,jack_mse_mean,jack_mse_std,jack_mse_se
0,1.0960210082883891e-05,73,0.0,0.8,,13,15,1.150199618126573e-05,6.589224575962981e-07,6.589224575962981e-07
0,1.0910541197204228e-05,74,0.0,0.8,,13,23,1.1450284694957046e-05,6.580956923795652e-07,6.580956923795652e-07
0,1.073680354946982e-05,75,0.0,0.8,,13,63,1.1269365056855462e-05,6.566541813114143e-07,6.566541813114143e-07
0,1.036800221549156e-05,76,0.0,0.8,,13,513,1.0884864879592556e-05,6.52928018845253e-07,6.52928018845253e-07
0,1.0258907787513216e-05,77,0.0,0.8,,13,5013,1.0770982405746315e-05,6.498314198011706e-07,6.498314198011706e-07
0,1.069816730005769e-05,78,0.0,0.9,,13,13,1.122561693010592e-05,6.33659089138235e-07,6.33659089138235e-07
0,1.068285361384435e-05,79,0.0,0.9,,13,15,1.1209680311146148e-05,6.333556384137257e-07,6.333556384137257e-07
0,1.0626638406900631e-05,80,0.0,0.9,,13,23,1.1151176549492547e-05,6.325140589237381e-07,6.325140589237381e-07
0,1.0435834953968054e-05,81,0.0,0.9,,13,63,1.0952519365132323e-05,6.312047064407297e-07,6.312047064407297e-07
0,1.0060640496889896e-05,82,0.0,0.9,,13,513,1.0561351867096841e-05,6.275139422120653e-07,6.275139422120653e-07
0,9.95731354101852e-06,83,0.0,0.9,,13,5013,1.0453479113433636e-05,6.244806211625853e-07,6.244806211625853e-07
0,1.0445928325424838e-05,84,0.0,1.0,,13,13,1.0959803324514297e-05,6.107711693955112e-07,6.107711693955112e-07
0,1.0428713045405702e-05,85,0.0,1.0,,13,15,1.0941895421786952e-05,6.104544055070165e-07,6.104544055070165e-07
0,1.0365976338515545e-05,86,0.0,1.0,,13,23,1.0876625204450279e-05,6.096077179675732e-07,6.096077179675732e-07
0,1.0159266805082688e-05,87,0.0,1.0,,13,63,1.0661436159378603e-05,6.084540277058976e-07,6.084540277058976e-07
0,9.779845078187755e-06,88,0.0,1.0,,13,513,1.0265859143087001e-05,6.048252878508925e-07,6.048252878508925e-07
0,9.681604082238564e-06,89,0.0,1.0,,13,5013,1.0163286761912004e-05,6.01864352327582e-07,6.01864352327582e-07
