Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,coef,shift,train_rss,train_mse,train_nmse
0,1.3639672155064956e-05,144,0.001,0.1,,13,13,0.006583738360721142,0.06031190771095642,0.0002727934431012992,1.363967215506496e-05,0.031147184557532844
0,1.3637459044583478e-05,145,0.001,0.1,,13,15,0.006585164450248983,0.060293607893538124,0.00027274918089166956,1.3637459044583478e-05,0.031142130758597703
0,1.362922354129869e-05,146,0.001,0.1,,13,23,0.006590449482427949,0.0602216270010375,0.0002725844708259738,1.362922354129869e-05,0.031123324387167417
0,1.3597253802598506e-05,147,0.001,0.1,,13,63,0.006610392955544081,0.059883821481149443,0.00027194507605197017,1.3597253802598508e-05,0.031050319160925165
0,1.3446499807708406e-05,148,0.001,0.1,,13,513,0.0066904758320968215,0.05712429216532455,0.0002689299961541681,1.3446499807708406e-05,0.03070606143623464
0,1.32664567664439e-05,149,0.001,0.1,,13,5013,0.006778829159984432,0.047487993273343757,0.000265329135328878,1.32664567664439e-05,0.030294920041426067
0,1.2510103087714626e-05,150,0.001,0.2,,13,13,0.0077381977011932845,0.05802014024696443,0.00025020206175429253,1.2510103087714626e-05,0.02856773134111691
0,1.2506111618042474e-05,151,0.001,0.2,,13,15,0.007741175152953918,0.05797857985096837,0.0002501222323608495,1.2506111618042474e-05,0.028558616529476215
0,1.2491509009110288e-05,152,0.001,0.2,,13,23,0.007751835975546037,0.057816598398602495,0.00024983018018220573,1.2491509009110287e-05,0.028525270408670558
0,1.243605725027975e-05,153,0.001,0.2,,13,63,0.007788902037936793,0.05707924885009035,0.00024872114500559497,1.2436057250279749e-05,0.028398642279585124
0,1.220883234950154e-05,154,0.001,0.2,,13,513,0.00791421640738125,0.05188147377328543,0.00024417664699003075,1.2208832349501537e-05,0.027879757672965168
0,1.2038519521210144e-05,155,0.001,0.2,,13,5013,0.008007386079638915,0.03808787196498076,0.00024077039042420288,1.2038519521210144e-05,0.027490835927999505
0,1.1748433745852642e-05,156,0.001,0.3,,13,13,0.008585860331417986,0.05630916545957866,0.00023496867491705286,1.1748433745852644e-05,0.026828403936976917
0,1.1742826539900608e-05,157,0.001,0.3,,13,15,0.00859034408715267,0.05624207547889404,0.00023485653079801215,1.1742826539900608e-05,0.02681559947388905
0,1.172228671201216e-05,158,0.001,0.3,,13,23,0.008606129670599996,0.05598227475520323,0.00023444573424024319,1.172228671201216e-05,0.026768695281270027
0,1.1644124793487836e-05,159,0.001,0.3,,13,63,0.008659118131735446,0.05482716928401136,0.00023288249586975673,1.1644124793487836e-05,0.026590206848852396
0,1.1367350881974353e-05,160,0.001,0.3,,13,513,0.008817460753153884,0.047516451400816784,0.00022734701763948704,1.1367350881974353e-05,0.025958173468239247
0,1.121183886967029e-05,161,0.001,0.3,,13,5013,0.008909308299963569,0.03089068884935947,0.00022423677739340575,1.1211838869670288e-05,0.025603050464322374
0,1.116084950502598e-05,162,0.001,0.4,,13,13,0.00928527607906679,0.05487681040685452,0.00022321699010051957,1.1160849505025979e-05,0.025486612537296546
0,1.1153629434359156e-05,163,0.001,0.4,,13,15,0.009291244776953641,0.0547826413157521,0.00022307258868718312,1.1153629434359156e-05,0.025470124980189506
0,1.1127060760024596e-05,164,0.001,0.4,,13,23,0.009312066136023981,0.05441993670054665,0.00022254121520049196,1.1127060760024598e-05,0.025409453477712066
0,1.1026654628771354e-05,165,0.001,0.4,,13,63,0.009380398571896258,0.05284051048693339,0.00022053309257542709,1.1026654628771354e-05,0.025180168765785077
0,1.0716503121457016e-05,166,0.001,0.4,,13,513,0.009564179667137228,0.04365810940676536,0.0002143300624291403,1.0716503121457015e-05,0.02447191521472524
0,1.0574142249984806e-05,167,0.001,0.4,,13,5013,0.009653452690622273,0.02482241774760622,0.00021148284499969612,1.0574142249984806e-05,0.024146823798516272
0,1.0678492069909957e-05,168,0.001,0.5,,13,13,0.009893518409311417,0.053614853855355436,0.00021356984139819907,1.0678492069909953e-05,0.024385114210690655
0,1.066960649293652e-05,169,0.001,0.5,,13,15,0.009900972289587355,0.05349244261410063,0.00021339212985873037,1.0669606492936519e-05,0.02436482334865634
0,1.0636819029280469e-05,170,0.001,0.5,,13,23,0.009926821881869753,0.053023256901968026,0.00021273638058560935,1.0636819029280467e-05,0.024289950787933594
0,1.0515016159042303e-05,171,0.001,0.5,,13,63,0.010010017803063303,0.05101873918641449,0.00021030032318084614,1.0515016159042307e-05,0.02401180506450164
0,1.0181952479404213e-05,172,0.001,0.5,,13,513,0.010213988216483847,0.04014936948639142,0.00020363904958808427,1.0181952479404213e-05,0.02325122989955925
