Unnamed: 0,mse_comb,grid_id,alph_leak,eps,k_alph,num_states_input,num_states_model,jack_mse_mean,jack_mse_std,jack_mse_se
0,1.3224246618698623e-05,41,0.0,0.2,,13,5013,1.4637817119410989e-05,9.705929478356363e-07,9.705929478356363e-07
0,1.2987751154975332e-05,42,0.0,0.3,,13,13,1.4361783983624632e-05,9.032168517103546e-07,9.032168517103546e-07
0,1.2982675313010216e-05,43,0.0,0.3,,13,15,1.4356204084293193e-05,9.030553999719012e-07,9.030553999719012e-07
0,1.2963960851670206e-05,44,0.0,0.3,,13,23,1.4335672445141378e-05,9.025133755538878e-07,9.025133755538878e-07
0,1.2891294461266237e-05,45,0.0,0.3,,13,63,1.4256302733201187e-05,9.010318985826498e-07,9.010318985826498e-07
0,1.2623037944523668e-05,46,0.0,0.3,,13,513,1.3964139604717017e-05,8.978036637910979e-07,8.978036637910979e-07
0,1.2467635397203878e-05,47,0.0,0.3,,13,5013,1.3794761706392978e-05,8.946917485241048e-07,8.946917485241048e-07
0,1.24487783686005e-05,48,0.0,0.4,,13,13,1.3759910816514275e-05,8.455136035245713e-07,8.455136035245713e-07
0,1.2442188686718545e-05,49,0.0,0.4,,13,15,1.3752693326648685e-05,8.453154289780673e-07,8.453154289780673e-07
0,1.2417743427630053e-05,50,0.0,0.4,,13,23,1.3725967805903672e-05,8.446725232646078e-07,8.446725232646078e-07
0,1.2323317443137447e-05,51,0.0,0.4,,13,63,1.3623064625940804e-05,8.430762312070345e-07,8.430762312070345e-07
0,1.2019774204395591e-05,52,0.0,0.4,,13,513,1.3292556371650251e-05,8.396078900982335e-07,8.396078900982335e-07
0,1.1876837899712063e-05,53,0.0,0.4,,13,5013,1.313670424949694e-05,8.363567515322856e-07,8.363567515322856e-07
0,1.2001425738872498e-05,54,0.0,0.5,,13,13,1.3260535814045539e-05,7.983034208304047e-07,7.983034208304047e-07
0,1.1993242256884876e-05,55,0.0,0.5,,13,15,1.3251599622038585e-05,7.980755140921164e-07,7.980755140921164e-07
0,1.1962778215022524e-05,56,0.0,0.5,,13,23,1.3218381120795396e-05,7.973598232481581e-07,7.973598232481581e-07
0,1.1847082665635053e-05,57,0.0,0.5,,13,63,1.3092478292934175e-05,7.957382498327061e-07,7.957382498327061e-07
0,1.15184625724654e-05,58,0.0,0.5,,13,513,1.2734702456745043e-05,7.92120623736342e-07,7.92120623736342e-07
0,1.1386129138576916e-05,59,0.0,0.5,,13,5013,1.259036191732096e-05,7.888162783155265e-07,7.888162783155265e-07
0,1.161651246171532e-05,60,0.0,0.6,,13,13,1.2831042421801089e-05,7.583513165288072e-07,7.583513165288072e-07
0,1.160664817264386e-05,61,0.0,0.6,,13,15,1.2820296422210212e-05,7.580994097859449e-07,7.580994097859449e-07
0,1.156992402040864e-05,62,0.0,0.6,,13,23,1.278032966417928e-05,7.573337099210921e-07,7.573337099210921e-07
0,1.1433802876150648e-05,63,0.0,0.6,,13,63,1.2632338925694859e-05,7.557541649490011e-07,7.557541649490011e-07
0,1.1087166320911388e-05,64,0.0,0.6,,13,513,1.2254962657276117e-05,7.520565482757823e-07,7.520565482757823e-07
