outer_resampling_id,resampling_id,gid,train_mse,test_mse
17,17,9,6.242241788756689e-06,1.1938037110432928e-07
17,18,9,6.105286190675131e-06,6.673278366553304e-05
18,0,9,6.098472087969753e-06,6.045534610390326e-05
18,1,3,5.801860807275581e-06,0.0002978935571346
18,2,3,5.305112285448821e-06,0.0004648653202648
18,3,9,5.7003764186259085e-06,0.0002006643237357
18,4,9,6.27197091846842e-06,4.482716144945805e-06
18,5,9,6.284081164738651e-06,8.33115994931285e-08
18,6,3,5.283126944883063e-06,0.0004651175458439
18,7,9,5.917912529418694e-06,0.0001217956289694
18,8,9,5.822359262668973e-06,0.0001581668656649
18,9,9,6.0825710914734205e-06,7.185362782580044e-05
18,10,9,6.284333075401845e-06,1.949574823991297e-09
18,11,3,5.779267530080539e-06,0.0004055607571912
18,12,9,6.270499060300271e-06,4.711419922336461e-06
18,13,9,6.117794211577886e-06,5.74544110053698e-05
18,14,9,5.752552330131765e-06,0.0001863395982421
18,15,9,4.912742894661064e-06,0.0004895771185645
18,16,9,6.0678862276777645e-06,0.0001052852751619
18,17,9,6.242241788756689e-06,2.04596987752968e-05
18,18,9,6.216718111479379e-06,3.290465108748369e-05
19,0,9,6.0313512754077125e-06,6.029560428703993e-05
19,1,3,5.783832437146207e-06,0.0002977626815961
19,2,3,5.287735155402368e-06,0.0004645200280167
19,3,9,5.636173871878743e-06,0.0001995018385544
19,4,9,6.205048661346637e-06,4.232920047882618e-06
19,5,9,6.216467944346513e-06,8.35507621110296e-08
19,6,3,5.264864098988935e-06,0.0004650628771113
19,7,9,5.85207314157828e-06,0.000121208676849
19,8,9,5.757683802400712e-06,0.0001571681480482
19,9,9,6.017523521587236e-06,7.094559506419724e-05
19,10,9,6.216691527071432e-06,1.2801984970573976e-08
19,11,3,5.756741868006534e-06,0.0004073601955714
19,12,9,6.20336675947152e-06,4.548124070500015e-06
19,13,9,6.048267451570646e-06,5.811768152971696e-05
19,14,9,5.681089837061357e-06,0.0001877003713974
19,15,9,4.838180582646112e-06,0.000492096111386
19,16,9,6.103368342743126e-06,5.511968424018719e-05
19,17,9,6.105286190675131e-06,5.415966725106657e-05
19,18,9,6.216718111479379e-06,3.745953445710892e-09
